TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated,number_of_TRGs,divergent_TRGs,validated_TRGs
"GO:1901564", "organonitrogen compound metabolic process", 24.9217663421419, -4.49941743109224, 4.90751051576002, 3.45757914699576, -300, 0.795826710355007, 0.29994545, null, False,7,group2649|group7772|group8591,group1728|group7814|group8496|group9097
"GO:0051239", "regulation of multicellular organismal process", 5.00695410292072, 3.71397979111422, 3.02017290772112, 2.76117581315573, -3.31315434400979, 0.843807699406572, 0.30680798, null, False,2,,group1728|group8809
"GO:0048869", "cellular developmental process", 14.8035465924896, -3.10881336788113, -4.90292443819684, 3.23146959043068, -3.36267396450544, 0.916591740613433, 0.31390429, null, False,2,,group8809|group9097
"GO:0050793", "regulation of developmental process", 5.78929068150209, 4.75873069283925, 2.75997532495368, 2.82412583391655, -5.29203568300116, 0.839616403995268, 0.31819179, null, False,3,group2649,group1728|group8809
"GO:0065008", "regulation of biological quality", 11.4568845618915, 5.83825758451685, 2.97328336118426, 3.12024479554637, -3.31315434400979, 0.843677345360271, 0.31918303, null, False,2,group2649,group8809
"GO:1901576", "organic substance biosynthetic process", 11.7176634214186, -3.97997383045046, 3.47579427716693, 3.1300119496719, -5.70201143062377, 0.795629571205281, 0.32690514, null, False,3,group7772|group8591,group7814
"GO:0044271", "cellular nitrogen compound biosynthetic process", 6.62378303198887, null, null, 2.88252453795488, -3.30759003098983, 0.784267217751148, 0.76889672, 1901576, True,2,group8591,group7814
"GO:0034645", "cellular macromolecule biosynthetic process", 6.94541029207232, null, null, 2.90308998699194, -5.70201143062377, 0.770580718946306, 0.77647426, 1901576, True,3,group7772|group8591,group7814
"GO:0009059", "macromolecule biosynthetic process", 7.1105702364395, null, null, 2.91328390176042, -5.70201143062377, 0.794087030450106, 0.78028577, 1901576, True,3,group7772|group8591,group7814
"GO:1901566", "organonitrogen compound biosynthetic process", 7.28442280945758, null, null, 2.9237619608287, -3.31315434400979, 0.788770031333137, 0.78424261, 1901576, True,2,group7772|group8591,
"GO:0044249", "cellular biosynthetic process", 11.4829624478442, null, null, 3.12123145514962, -5.70201143062377, 0.781935404121664, 0.86708801, 1901576, True,3,group7772|group8591,group7814
"GO:0043412", "macromolecule modification", 12.0045201668985, -4.24560555304371, 5.88636621096719, 3.14050804303818, -300, 0.81937738157302, 0.32915814, null, False,5,group2649|group7772,group7814|group8496|group9097
"GO:0006725", "cellular aromatic compound metabolic process", 13.6387343532684, -5.39002869048276, 4.81410739808944, 3.19589965240923, -3.36267396450544, 0.823565546231129, 0.33134559, null, False,2,group2599,group7814
"GO:1901360", "organic cyclic compound metabolic process", 14.221140472879, -4.49602974510442, 3.51367395333093, 3.21404867941194, -3.36267396450544, 0.838288779129202, 0.34585779, null, False,2,group2599,group7814
"GO:0019220", "regulation of phosphate metabolic process", 1.80806675938804, 3.64798126373496, 6.44705646152566, 2.32014628611105, -3.36267396450544, 0.784230232822029, 0.35068966, null, False,2,,group8809|group9097
"GO:0051174", "regulation of phosphorus metabolic process", 1.80806675938804, 3.43126136920258, 6.26228220183917, 2.32014628611105, -3.36267396450544, 0.784230232822029, 0.35068966, null, False,2,,group8809|group9097
"GO:0048583", "regulation of response to stimulus", 8.57962447844228, 5.75177506254438, 3.80969902218761, 2.99475694458763, -3.36267396450544, 0.827041295378678, 0.35375705, null, False,2,,group8809|group9097
"GO:0015833", "peptide transport", 0.0434631432545202, 0.61578364137739, -5.46429794311454, 0.778151250383644, -3.31315434400979, 0.932584753076816, 0.36349071, null, False,2,,group8518|group9250
"GO:0048523", "negative regulation of cellular process", 11.5872739916551, 5.41265589708096, 4.50666131573168, 3.12515582958053, -5.76271612559729, 0.808294791401382, 0.38678349, null, False,3,,group1728|group8496|group9097
"GO:0010467", "gene expression", 10.1877607788595, -3.95398863653375, 6.07796541033131, 3.06929801211553, -4.9955785106084, 0.825771119880073, 0.39167113, null, False,3,group8591,group7814|group9250
"GO:0090304", "nucleic acid metabolic process", 10.0052155771905, -3.64244457898939, 5.38404766180613, 3.06145247908719, -3.36267396450544, 0.79098011868247, 0.39690603, null, False,2,group2599,group7814
"GO:0006139", "nucleobase-containing compound metabolic process", 12.4565368567455, null, null, 3.15654915133178, -2.38877023889681, 0.797304095480057, 0.80151032, 90304, True,2,group2599,group7814
"GO:0048519", "negative regulation of biological process", 13.586578581363, 4.16441093335459, 3.69742048251282, 3.19423674872383, -5.76271612559729, 0.809611768354861, 0.40690473, null, False,3,,group1728|group8496|group9097
"GO:0048518", "positive regulation of biological process", 15.6119610570236, 5.17769651914637, 3.90832624059231, 3.25454807710897, -3.31315434400979, 0.803639887494905, 0.42626286, null, False,2,,group7814|group8809
"GO:0043170", "macromolecule metabolic process", 29.4506258692629, -4.34168182190308, 4.36379096018033, 3.53007156883738, -300, 0.804337636015274, 0.44225545, null, False,9,group2599|group2649|group7772|group8591,group1728|group7814|group8496|group9097|group9250
"GO:0051641", "cellular localization", 9.02294853963839, 1.79295850298501, -4.79883567720752, 3.01661554755718, -5.70201143062377, 0.867677068650426, 0.44420814, null, False,3,,group8518|group8809|group9250
"GO:0080090", "regulation of primary metabolic process", 17.2461752433936, 4.32908000687468, 4.89704008769658, 3.29776051109913, -300, 0.68851697902451, 0.44969381, null, False,6,,group1728|group7814|group8496|group8525|group8809|group9097
"GO:0051171", "regulation of nitrogen compound metabolic process", 17.0114742698192, null, null, 3.29181268746712, -300, 0.68943924376012, 0.71871882, 80090, True,6,,group1728|group7814|group8496|group8525|group8809|group9097
"GO:0060255", "regulation of macromolecule metabolic process", 18.9499304589708, null, null, 3.3386556655787, -300, 0.682034864218642, 0.74139046, 80090, True,6,,group1728|group7814|group8496|group8525|group8809|group9097
"GO:0031323", "regulation of cellular metabolic process", 18.3501390820584, null, null, 3.32469391386177, -300, 0.682551382672654, 0.75508567, 80090, True,6,,group1728|group7814|group8496|group8525|group8809|group9097
"GO:0034641", "cellular nitrogen compound metabolic process", 16.307371349096, -4.85392691103128, 5.22400604207026, 3.27346427262135, -5.75497225257565, 0.803653429431997, 0.45744115, null, False,3,group2599|group8591,group7814
"GO:0019222", "regulation of metabolic process", 20.3494436717663, 4.60186514018091, 3.81114229755243, 3.36958689073634, -300, 0.791176151381879, 0.46879876, null, False,6,,group1728|group7814|group8496|group8525|group8809|group9097
"GO:0071704", "organic substance metabolic process", 38.8734353268428, -4.69890301987098, 4.33340701444917, 3.65059889817266, -300, 0.801249797576171, 0.47187417, null, False,10,group2599|group2649|group7772|group8591,group1728|group7814|group8369|group8496|group9097|group9250
"GO:0044267", "cellular protein metabolic process", 15.57719054242, -4.04138436420068, 5.46878065268063, 3.25358028956218, -300, 0.764700066003261, 0.47796179, null, False,6,group2649|group7772|group8591,group7814|group8496|group9097
"GO:0033036", "macromolecule localization", 8.36230876216968, 1.57673153066204, -4.63594154934958, 2.98362628712453, -5.70201143062377, 0.889317998461768, 0.49891239, null, False,3,,group8518|group8809|group9250
"GO:0006807", "nitrogen compound metabolic process", 33.3275382475661, -5.08695516790281, 4.17877840374917, 3.583765368285, -300, 0.810340544585896, 0.5004291, null, False,8,group2599|group2649|group7772|group8591,group1728|group7814|group8496|group9097
"GO:0044260", "cellular macromolecule metabolic process", 20.5146036161335, -4.11582853017762, 5.0538965212501, 3.37309598707873, -300, 0.774302786256255, 0.50092087, null, False,8,group2599|group2649|group7772|group8591,group1728|group7814|group8496|group9097
"GO:0050789", "regulation of biological process", 37.1436022253129, 5.01216031554117, 3.55912330581141, 3.63083451782805, -300, 0.791869908820442, 0.50195478, null, False,8,group2649,group1728|group7814|group8496|group8518|group8525|group8809|group9097
"GO:0044237", "cellular metabolic process", 35.5876216968011, -4.77536770368385, 4.05941975751552, 3.61225390609644, -300, 0.793214171032905, 0.51702897, null, False,9,group2599|group2649|group7772|group8591,group1728|group7814|group8369|group8496|group9097
"GO:0044238", "primary metabolic process", 36.500347705146, -4.95600047663038, 4.44688965775206, 3.6232492903979, -300, 0.805058926849557, 0.52373412, null, False,8,group2599|group2649|group7772|group8591,group1728|group7814|group8496|group9097
"GO:0032446", "protein modification by small protein conjugation", 2.49478442280946, -3.30945336785945, 6.6470009310528, 2.45939248775923, -2.14969284621759, 0.823129011402533, 0.54683385, null, False,2,,group7814|group8496
"GO:0048731", "system development", 14.7166203059805, -3.48788172318708, -4.78118447392059, 3.22891340599469, -3.36267396450544, 0.938597192392444, 0.55106266, null, False,2,,group8809|group9097
"GO:0051246", "regulation of protein metabolic process", 6.08484005563282, 3.8954329675755, 5.64914263846824, 2.84571801796666, -5.76271612559729, 0.735197843687184, 0.55656958, null, False,3,,group8496|group8809|group9097
"GO:0051173", "positive regulation of nitrogen compound metabolic process", 7.24095966620306, 4.32811079108229, 5.60059598292859, 2.92116605063774, -3.31315434400979, 0.707710514258353, 0.57865883, null, False,2,,group7814|group8809
"GO:0031325", "positive regulation of cellular metabolic process", 7.971140472879, null, null, 2.96284268120124, -3.31315434400979, 0.7034556751695, 0.86798723, 51173, True,2,,group7814|group8809
"GO:0010604", "positive regulation of macromolecule metabolic process", 7.86682892906815, null, null, 2.95712819767681, -3.31315434400979, 0.707638837926257, 0.88217478, 51173, True,2,,group7814|group8809
"GO:0006810", "transport", 16.6116133518776, 1.4216006728249, -5.03170905937578, 3.28148788794008, -5.70201143062377, 0.863511266602725, 0.580436, null, False,3,group2649,group8518|group9250
"GO:0019538", "protein metabolic process", 20.1408205841446, -4.26764939987356, 5.39946776634111, 3.36511343162758, -300, 0.777157993124112, 0.60267102, null, False,7,group2649|group7772|group8591,group1728|group7814|group8496|group9097
"GO:0048513", "animal organ development", 10.1182197496523, -3.45728140068252, -4.5521447592923, 3.06632592536204, -2.47319770535397, 0.938885110922865, 0.61019818, null, False,2,,group8809|group9097
"GO:0006996", "organelle organization", 15.2642559109875, 4.5612088102187, -2.86276067896231, 3.24477176149529, -3.26952517762633, 0.961175160142251, 0.62536225, null, False,2,group2599,group8809
"GO:0007275", "multicellular organism development", 20.0712795549374, -3.31654540011284, -4.88548945511912, 3.36361197989214, -2.96451278229197, 0.938612781023217, 0.62965645, null, False,3,group2599,group8809|group9097
"GO:0071705", "nitrogen compound transport", 5.94575799721836, 1.40113577250937, -5.2635870274506, 2.83569057149243, -3.31315434400979, 0.884567871330401, 0.63219773, null, False,2,,group8518|group9250
"GO:0019219", "regulation of nucleobase-containing compound metabolic process", 11.6568150208623, 4.30677034852168, 5.3280107895587, 3.12775251583297, -8.51065874028294, 0.697861849960725, 0.64918122, null, False,4,,group1728|group7814|group8525|group9097
"GO:0036211", "protein modification process", 10.9961752433936, -3.69452844690383, 5.8902380133415, 3.10243370568134, -300, 0.787707576766293, 0.65418355, null, False,5,group2649|group7772,group7814|group8496|group9097
"GO:0006464", "cellular protein modification process", 10.9961752433936, null, null, 3.10243370568134, -9.1066762413946, 0.769253416564877, 0.84498347, 36211, True,5,group2649|group7772,group7814|group8496|group9097
"GO:2000112", "regulation of cellular macromolecule biosynthetic process", 12.0566759388039, 4.01373087681701, 5.1222366066054, 3.14238946611884, -3.31315434400979, 0.685364777450466, 0.65483434, null, False,2,,group1728|group7814
"GO:0031326", "regulation of cellular biosynthetic process", 12.5608484005563, null, null, 3.16016829295851, -3.31315434400979, 0.68527537285997, 0.86247899, 2000112, True,2,,group1728|group7814
"GO:0010556", "regulation of macromolecule biosynthetic process", 12.1001390820584, null, null, 3.14395111642396, -3.31315434400979, 0.691082955312354, 0.86322031, 2000112, True,2,,group1728|group7814
"GO:0009889", "regulation of biosynthetic process", 12.6390820584145, 4.44907718134866, 5.17541495697724, 3.16286299332193, -3.31315434400979, 0.708234613092276, 0.66290865, null, False,2,,group1728|group7814
"GO:0071702", "organic substance transport", 7.49304589707928, 1.27838585772094, -4.87931589810249, 2.93601079571521, -2.41836384536975, 0.880185739299294, 0.66553492, null, False,2,,group8518|group9250
"GO:0051252", "regulation of RNA metabolic process", 11.2134909596662, 4.09441692667367, 5.31494728572148, 3.11092624226642, -4.98072977536102, 0.69214172544763, 0.67781806, null, False,3,,group1728|group7814|group8525
"GO:1903506", "regulation of nucleic acid-templated transcription", 9.83136300417246, null, null, 3.05384642685225, -3.31315434400979, 0.689503090418505, 0.84245393, 51252, True,2,,group1728|group7814
"GO:2001141", "regulation of RNA biosynthetic process", 9.83136300417246, null, null, 3.05384642685225, -3.31315434400979, 0.689503090418505, 0.84245393, 51252, True,2,,group1728|group7814
"GO:0051234", "establishment of localization", 17.1679415855355, 1.6595951838298, -5.05968355159355, 3.29578694025161, -5.70201143062377, 0.874300012422134, 0.68540035, null, False,3,group2649,group8518|group9250
"GO:0048522", "positive regulation of cellular process", 14.3341446453408, 5.03884774452685, 4.62475327046206, 3.21748394421391, -3.31315434400979, 0.770584165018652, 0.68617242, null, False,2,,group7814|group8809
"GO:0009893", "positive regulation of metabolic process", 8.64047287899861, null, null, 2.99782308074573, -3.31315434400979, 0.716174492597216, 0.71378402, 48522, True,2,,group7814|group8809
"GO:0048856", "anatomical structure development", 23.4787899860918, -3.20153415292517, -4.68458225503841, 3.43168534468601, -3.16747138346234, 0.938572917882248, 0.69023619, null, False,3,group2599,group8809|group9097
"GO:0010468", "regulation of gene expression", 14.8383171070932, 4.12208817274326, 4.93540895779256, 3.23248786635299, -1.75150544172891, 0.693037553386348, 0.69192028, null, False,3,,group1728|group7814|group8525
